total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
0.00101304,0.000782013,7.86781e-06,0.000765324,0.000200033,213,0.000155926,131,2.71797e-05,125,3.24249e-05,4,0.000208378,126,7572,0.0260208,0.0688506,2,125,4,18368,120,1,1024,124,0,0,1,1:16;2:74;
0.00110507,0.000914097,7.86781e-06,0.000896454,0.000226021,243,0.000175714,147,2.81334e-05,140,4.55379e-05,5,0.000216961,142,8316,0.0260208,0.0688506,2,140,5,20766,135,1,2048,139,0,0,1,1:15;2:89;
0.00112796,0.000914097,7.86781e-06,0.000896454,0.000226021,243,0.000175714,147,2.81334e-05,140,4.55379e-05,5,0.000216961,142,8316,0.0260208,0.0688506,2,140,5,20766,135,1,2048,139,0,0,1,1:15;2:89;
0.00591707,0.00555205,9.29832e-05,0.0054841,0.0023737,2632,0.00149846,1311,0.000144958,842,0.0001297,56,0.000862598,1018,59998,0.0436836,0.0607882,3,842,56,132808,785,1,8192,833,2,6,1,1:9;2:126;3:256;4:358;
0.00601196,0.00568914,9.29832e-05,0.00562,0.00240135,2663,0.0015204,1331,0.000145912,856,0.000132799,57,0.000876188,1033,60738,0.0436836,0.0607882,3,856,57,135044,799,1,8192,847,2,6,1,1:9;2:125;3:270;4:358;
0.00610495,0.00568914,9.29832e-05,0.00562,0.00240135,2663,0.0015204,1331,0.000145912,856,0.000132799,57,0.000876188,1033,60738,0.0436836,0.0607882,3,856,57,121892,799,1,8192,847,2,6,1,1:8;2:89;3:189;4:202;
0.024231,0.0231631,0.000646114,0.0227699,0.0137231,15900,0.00540185,4902,0.000192165,1294,0.000192881,355,0.00152659,1984,88864,0.0543678,0.0543678,4,1089,155,180828,935,1,16384,1220,45,28,1,1:2;2:33;3:266;4:260;5:45;
0.0242691,0.0232279,0.000646114,0.0228338,0.0137341,15913,0.00540185,4902,0.000192165,1294,0.000192881,356,0.00152659,1984,88864,0.0543678,0.0543678,4,1088,155,180774,935,1,16384,1220,45,28,1,1:2;2:33;3:265;4:260;5:45;
0.0243771,0.0232279,0.000646114,0.0228338,0.0137341,15913,0.00540185,4902,0.000192165,1294,0.000192881,356,0.00152659,1984,88864,0.0543678,0.0543678,4,1088,155,151734,935,0,16384,1220,45,28,1,
0.0246119,0.0232279,0.000864029,0.0228338,0.0137341,15913,0.00540185,4902,0.000192165,1294,0.000192881,356,0.00152659,1984,88864,0.233875,0.0543678,4,154,155,47120,0,0,16384,1220,45,28,1,
0.024713,0.0232279,0.000864029,0.0228338,0.0137341,15913,0.00540185,4902,0.000192165,1294,0.000192881,356,0.00152659,1984,88864,0.233875,0.0543678,4,154,155,47120,0,0,16384,1220,45,28,1,
0.024792,0.0232279,0.000864029,0.0228338,0.0137341,15913,0.00540185,4902,0.000192165,1294,0.000192881,356,0.00152659,1984,88864,0.233875,0.0543678,4,154,155,47128,0,0,16384,1220,45,28,1,
